Date,Ticker,Mkt-RF,SMB,HML,RMW,CMA,Mom,Idio
2024-04-01,DE,8.033055401463899e-05,9.603773985050405e-07,1.93765637736947e-06,1.48757065288859e-06,1.005609711370131e-06,5.895926203278469e-06,0.00010659364748746513
2024-04-02,DE,8.203771137179894e-05,1.0607154920250357e-06,2.0241267928318063e-06,1.497522346406525e-06,1.3551993387336113e-06,5.16108761152817e-06,0.00010340281578238424
2024-04-03,DE,7.504909789367874e-05,7.472178007508765e-07,2.1335205850858875e-06,1.1966540312819852e-06,4.227548794328084e-07,7.993952697273052e-06,0.0001032063529630195
2024-04-04,DE,7.451982557022162e-05,8.53524983665541e-07,2.1273575039189853e-06,1.256679197597623e-06,4.2072620985848356e-07,7.576527668632974e-06,0.0001042739670282755
2024-04-05,DE,7.331791288852494e-05,8.780068236611327e-07,2.162893021212603e-06,1.212754616434124e-06,3.136243205091357e-07,7.893337768971076e-06,0.00010494420626903189
2024-04-08,DE,7.396375014889748e-05,9.91557115765113e-07,2.0155953724922434e-06,1.3004700670071693e-06,2.729738035942486e-07,7.5776833831557235e-06,0.00010489550560985168
2024-04-09,DE,7.425152469880058e-05,9.435731997148907e-07,2.1627580256659974e-06,1.2580242010804237e-06,2.977515022263873e-07,7.207701648644162e-06,0.0001047679645269
2024-04-10,DE,7.343055296205113e-05,9.816619282138362e-07,2.462120309067262e-06,1.2435340361475701e-06,4.008450627198192e-07,6.353501270658021e-06,0.00010591496601553947
2024-04-11,DE,6.664863121089212e-05,8.62143228495432e-07,1.8773767167908379e-06,1.040191375855308e-06,1.6399459266923492e-07,7.351845509886067e-06,0.00010737177568317131
2024-04-12,DE,6.44747306176685e-05,1.0633761521658532e-06,1.5614351607939566e-06,1.1512675285136127e-06,1.1333437475812205e-07,7.123277630454013e-06,0.00012126147675236597
2024-04-15,DE,8.061772817422658e-05,6.189975574240668e-07,1.9045461799724926e-06,8.936766909491572e-07,1.0001074348848454e-06,5.368424815629182e-06,0.00010831356671178417
2024-04-16,DE,8.055062030830729e-05,5.201017109272569e-07,1.929160917776879e-06,1.0787409892222988e-06,7.500035931140517e-07,6.091850682710448e-06,0.00010690820184840939
2024-04-17,DE,7.957188784058449e-05,5.601857997202749e-07,1.6919990178164807e-06,1.1112655116436235e-06,7.34871088390797e-07,6.248303747167443e-06,0.00010330734144649835
2024-04-18,DE,7.42142732135807e-05,3.23554655871444e-07,2.399547577702946e-06,7.619927735171056e-07,8.441769565572553e-07,5.904589033867642e-06,0.00010878536104640932
2024-04-19,DE,7.388320022604673e-05,2.9541267221361533e-07,2.799559550694069e-06,7.202670309922248e-07,9.202240598532825e-07,5.7340949350351856e-06,0.00010480699546044893
2024-04-22,DE,7.169913143953805e-05,4.121298937755978e-07,1.987243791315883e-06,1.0070000423084727e-06,8.269184162736909e-07,5.868401653165843e-06,0.0001075532743268964
2024-04-23,DE,7.184530669664286e-05,5.154109406857312e-07,1.6648961714486675e-06,1.1908993512194321e-06,7.734326417309893e-07,6.279618557960871e-06,0.00010522073820320723
2024-04-24,DE,6.859143742539055e-05,4.691122191016712e-07,1.397107720333937e-06,1.171249218806688e-06,1.0159732966372896e-06,6.717508819902647e-06,0.0001083893575778016
2024-04-25,DE,6.881595225788204e-05,5.115641689055851e-07,1.4873387160267664e-06,1.0922861896176633e-06,1.2706293751517789e-06,5.859155086610121e-06,0.00010962174327047375
2024-04-26,DE,6.84030711789404e-05,5.25138477365466e-07,1.4330239602799998e-06,1.1323015778931902e-06,1.2219978956090362e-06,5.991115569234332e-06,0.00010969430842744569
2024-04-29,DE,6.787207914574474e-05,4.70615525615188e-07,1.5791735891896944e-06,1.0678960980120196e-06,1.1876307058370057e-06,6.079282971027508e-06,0.00011220833071663886
2024-04-30,DE,6.510985824322335e-05,6.367391846412768e-07,1.1325345283498657e-06,1.3028945500179558e-06,6.96325869172941e-07,8.107264825793121e-06,0.00011219625909999338
2024-05-01,DE,6.483325648229429e-05,9.015075689234712e-07,1.303237983492576e-06,1.827824671884779e-06,1.6379903243338018e-07,8.09648807180739e-06,0.00010954515253214608
2024-05-02,DE,6.160402925423378e-05,1.1583055959329692e-06,1.0727528865687709e-06,2.300889855308149e-06,4.7885420581945314e-08,8.781851897335614e-06,0.00011442859577147283
2024-05-03,DE,6.18879648961931e-05,1.2225605163088313e-06,1.018656321488315e-06,2.174046109883185e-06,4.2397326067651195e-08,1.050432185595754e-05,0.00010959995511720831
2024-05-06,DE,6.0315273439546404e-05,1.3646511064821198e-06,5.320975119448847e-07,2.40594066977971e-06,3.226946848977146e-08,1.2789608607972513e-05,0.00010819068107259327
2024-05-07,DE,7.501254671795798e-05,7.26836471618166e-07,1.1905166641200622e-06,2.247139665776368e-06,5.800114000996015e-08,1.2546807651609403e-05,9.213956410669366e-05
2024-05-08,DE,7.426619886881864e-05,8.178214517612458e-07,7.829514817592821e-07,2.8738119883462537e-06,1.1401437060103216e-07,1.2603429838845072e-05,9.28710869302572e-05
2024-05-09,DE,7.480859855394363e-05,8.326915689577576e-07,6.560721676717178e-07,3.0454299440157945e-06,1.4104011994967532e-07,1.2458866207280897e-05,8.85582344021266e-05
2024-05-10,DE,7.628618437883331e-05,5.703195111719983e-07,4.2107270062164934e-07,1.8781479430392975e-06,3.3971762214397223e-07,1.178463403539316e-05,8.882205210956352e-05
2024-05-13,DE,7.466093120655118e-05,6.223734147628084e-07,4.242425067365065e-07,1.7868530542016779e-06,2.040367724514199e-07,1.2441979728337029e-05,8.888659783086077e-05
2024-05-14,DE,7.989678861599775e-05,6.172531352314689e-07,2.3929769075373525e-07,1.7032328199946604e-06,3.751029863621169e-07,1.2897433677434945e-05,8.397836733652617e-05
2024-05-15,DE,7.745107422653948e-05,6.480285141961567e-07,2.2997216295207233e-07,1.5632883016878246e-06,2.716196120348942e-07,1.34826930653961e-05,8.392363961793055e-05
2024-05-16,DE,7.589460350881545e-05,6.668517615327323e-07,2.167747309280984e-07,1.436595757826582e-06,2.12258084531277e-07,1.3448027699689028e-05,0.00010210705552450317
2024-05-17,DE,7.434626895612481e-05,1.9355376492720454e-06,7.735397097503202e-07,1.6236201310454468e-06,1.1048629333161895e-07,1.1683241688974757e-05,9.945050760989783e-05
2024-05-20,DE,7.176399585673793e-05,2.0365938560488343e-06,1.0155230796935036e-06,1.4968248802582087e-06,1.395332708607649e-07,1.014885183792698e-05,0.00010496933929435249
2024-05-21,DE,7.672962090030974e-05,1.7565575888210438e-06,1.3789359204072004e-06,1.4529777490353306e-06,5.144723282626136e-11,9.018251464677414e-06,0.00010305454345908807
2024-05-22,DE,7.6669712377817e-05,1.5873888546894565e-06,1.238394442023009e-06,1.1510548357461022e-06,7.791362345619499e-09,8.786878634640317e-06,0.00010300658621602464
2024-05-23,DE,7.804408860876623e-05,1.439174940323345e-06,1.22578899597387e-06,9.642769081252517e-07,3.320113141565883e-09,8.89697487497392e-06,0.00010340430940124109
2024-05-24,DE,7.929329079552981e-05,1.3447693032459463e-06,1.5255121544513333e-06,7.335573412611997e-07,6.680938982288185e-09,9.835792301655881e-06,9.287174217450569e-05
2024-05-28,DE,8.171400998741257e-05,9.632100975251946e-07,1.3072771666266332e-06,3.087917150648909e-07,1.181288513622535e-08,1.0358458800471454e-05,9.190506875683598e-05
2024-05-29,DE,8.795312969017042e-05,7.236801401866153e-07,1.571110287756926e-06,2.4746557777623124e-07,3.561965086454652e-07,8.79292528243736e-06,8.74168569500693e-05
2024-05-30,DE,8.440193782394389e-05,8.431621483225128e-07,1.7858716054275e-06,2.343156703172602e-07,3.079197348656469e-07,7.70341492934842e-06,9.241526654607832e-05
2024-05-31,DE,8.480936208031646e-05,9.10030640508395e-07,1.7797512696648635e-06,2.804488218594825e-07,4.98452457023805e-07,7.41442190945275e-06,9.459592754230185e-05
2024-06-03,DE,8.993725991696549e-05,9.577044560614364e-07,1.5265717894003096e-06,5.16868877256309e-07,9.707929451864118e-07,6.7949783641438576e-06,9.502210008006765e-05
2024-06-04,DE,9.139320545799708e-05,8.637626856430016e-07,2.0398876300967396e-06,3.4888760857891584e-07,1.608705926395871e-06,5.055383127626361e-06,9.549042031991326e-05
2024-06-05,DE,9.40779098723366e-05,7.980742612425548e-07,1.8083215273278193e-06,3.197322766229002e-07,1.6392848589842341e-06,6.0381163962676425e-06,9.168459127169871e-05
2024-06-06,DE,9.348130805856247e-05,8.851425089629264e-07,1.762273185408172e-06,3.1806596442743375e-07,1.7740649309050248e-06,5.787301473063613e-06,8.916438728223325e-05
2024-06-07,DE,9.188835307649732e-05,8.165602466304561e-07,1.674025890684471e-06,2.897776939390871e-07,1.7214808519589625e-06,5.52699634491446e-06,9.04113943367226e-05
2024-06-10,DE,9.320803087883662e-05,9.00986365920315e-07,1.7013878407234e-06,3.215017044849335e-07,1.919831062168877e-06,4.596254731099905e-06,8.981209488639235e-05
2024-06-11,DE,9.806487886658152e-05,7.615760072578098e-07,2.2433281257238833e-06,3.310359337957661e-07,1.5832403932960783e-06,4.980505837564064e-06,8.411280606769279e-05
2024-06-12,DE,9.72839597536022e-05,6.979982056903253e-07,2.6531484754084806e-06,2.6630799979394203e-07,1.6148173968396656e-06,4.599979241026638e-06,8.597633896326599e-05
2024-06-13,DE,0.0001057159573429615,6.24381818287981e-07,2.3554679592973434e-06,3.1859125859760976e-07,2.9928201288022276e-06,3.747428904494643e-06,8.45110291961839e-05
2024-06-14,DE,0.00011344731033634804,6.203194431597358e-07,1.4874789959166212e-06,8.365397153318573e-07,4.520984241931168e-06,3.3007965276595397e-06,6.220439046716457e-05
2024-06-17,DE,0.00010290335885715504,6.476362517933819e-07,7.352232773641715e-07,1.2194571665558162e-06,6.995733041206753e-06,1.0848978163727228e-06,7.100696254228784e-05
2024-06-18,DE,9.618058469774617e-05,5.095944322140522e-07,2.2150990604145007e-07,7.950413627599415e-07,7.443119138278362e-06,7.427623227763996e-07,7.856252478438531e-05
2024-06-20,DE,9.648232597084563e-05,4.7527962506944396e-07,3.549875233548785e-07,7.745753563804949e-07,7.904735035906851e-06,4.2122811856405377e-07,7.847222722794541e-05
2024-06-21,DE,9.781735558037561e-05,5.061708724015653e-07,3.187271966934141e-07,8.81100632957906e-07,8.39670697251536e-06,2.602265889092412e-07,7.351101257143405e-05
2024-06-24,DE,9.826532358517814e-05,2.492332769865324e-07,3.954019771198621e-07,1.0967915715714642e-06,9.449756208237567e-06,3.6488981198202686e-08,7.254629825043992e-05
2024-06-25,DE,9.534812481312499e-05,3.046225683713474e-07,4.6993011911276447e-07,1.156786900315502e-06,9.626082383902564e-06,1.0367051940139167e-08,7.734425965155672e-05
2024-06-26,DE,9.666500452243708e-05,2.803230321485865e-07,5.677430089010115e-07,1.2564973066046322e-06,1.218243264544431e-05,1.0552319055295257e-08,7.849168630632079e-05
2024-06-27,DE,9.628444799255245e-05,3.817975681916359e-07,4.159898075259947e-07,1.8551647900818685e-06,1.0297227691472486e-05,5.445350470218169e-08,7.76247556997975e-05
2024-06-28,DE,9.590000576301727e-05,3.382952085113924e-07,3.110871097477105e-07,1.754549293502142e-06,1.0718003667484691e-05,5.0463529216775286e-08,7.820466926773975e-05
2024-07-01,DE,9.779958032511146e-05,2.647389567481056e-07,1.7808714041519718e-07,1.8564383731805697e-06,9.787760498949195e-06,2.522482638658847e-07,8.479617498456317e-05
2024-07-02,DE,9.409766431642078e-05,4.387324252195009e-07,2.3480935478056345e-07,1.5756688392166293e-06,9.098057815559374e-06,4.4148202107193753e-07,8.825494039876067e-05
2024-07-03,DE,9.558298315228675e-05,4.0133744947081297e-07,4.233667862607364e-07,1.5477151745668622e-06,7.532824543097375e-06,7.754048394423618e-07,8.581808458421795e-05
2024-07-05,DE,8.926136553035651e-05,4.598314046489169e-07,7.876309762981108e-07,1.4693163443362018e-06,5.380578783089617e-06,9.973981015196017e-07,8.772766718217975e-05
2024-07-08,DE,8.754854141368428e-05,3.539891847257066e-07,9.237522035675101e-07,1.3722458455605462e-06,5.3811058720345405e-06,8.998605335817201e-07,9.06282351084922e-05
2024-07-09,DE,8.668998732413407e-05,2.5727124096545834e-07,1.222660096522083e-06,1.4312673405557354e-06,3.998262556877838e-06,1.4464355095497676e-06,9.094719818254882e-05
2024-07-10,DE,8.2047067457406e-05,7.978426735760217e-07,5.626132384236414e-07,2.3042746275155454e-06,2.8657120480494714e-06,2.123140013946695e-06,9.464670327213973e-05
2024-07-11,DE,8.115076547739975e-05,7.989580378778641e-07,5.917762484319055e-07,2.3367696018268363e-06,2.784495406241453e-06,2.166977762665047e-06,0.00010111904701265682
2024-07-12,DE,6.150649554763073e-05,2.90570400140052e-06,1.284540536575947e-06,2.2662746545680817e-06,7.755867503853436e-07,2.147835090416478e-06,0.00011641299289736073
2024-07-15,DE,6.258308226077102e-05,2.952501900646799e-06,1.1247900197982258e-06,2.2386813960969473e-06,8.07043639340216e-07,2.407699792818645e-06,0.00011702323605326291
2024-07-16,DE,6.0327267691098014e-05,3.4530637697697486e-06,1.3728046229209896e-06,2.2596822727346997e-06,6.698357213557248e-07,1.7627696010740494e-06,0.00012082210244830168
2024-07-17,DE,5.9494322819578865e-05,3.457415455601814e-06,1.2538948292510912e-06,2.2841889911855007e-06,7.155179231140142e-07,1.6064423467239788e-06,0.00012521155493740895
2024-07-18,DE,5.376410344542903e-05,3.0948404065434528e-06,3.094845532787413e-06,2.5851639111849173e-06,3.102757303284558e-08,3.381826640320206e-06,0.00012290925566595852
2024-07-19,DE,5.090904207883979e-05,3.3199002713273698e-06,2.9782219060611064e-06,2.608390944523604e-06,1.0029004445318794e-08,3.208873851991331e-06,0.00012556759821665434
2024-07-22,DE,5.0115150243967756e-05,3.254492441039502e-06,3.05269306396245e-06,2.4726460772547617e-06,5.054420748000158e-09,3.2899215852317528e-06,0.00012601762072649784
2024-07-23,DE,5.0640109068633265e-05,3.103007381572591e-06,3.3416610863285706e-06,2.391597784424479e-06,1.160809538142698e-09,3.2763883654577655e-06,0.0001283994477619015
2024-07-24,DE,5.563647368063105e-05,2.4288150267689497e-06,3.5091653805449497e-06,2.5169388258287e-06,1.495300223963126e-09,4.539540216448444e-06,0.00012175663418805428
2024-07-25,DE,5.1078352266389325e-05,2.6521002006773984e-06,4.182458436061878e-06,2.5157837070612083e-06,5.818884734854581e-09,3.822204276548769e-06,0.00013500274894267023
2024-07-26,DE,4.9083025076188194e-05,3.7028201397608654e-06,3.435439192611865e-06,3.1310217442406394e-06,6.384072733518568e-08,5.870185688766308e-06,0.00013318922545683604
2024-07-29,DE,4.8689716896415916e-05,3.952196409247635e-06,3.1563693947185246e-06,3.3498977843897015e-06,8.431696160713844e-08,5.912187014431036e-06,0.00013850252803929955
2024-07-30,DE,4.713750709478139e-05,4.349560488987244e-06,3.8167409640654724e-06,2.6993243850963313e-06,2.640245833743102e-08,3.94014333064778e-06,0.0001429781314810519
2024-07-31,DE,5.016216578803967e-05,4.225546667036282e-06,2.7650963527319465e-06,2.881520745379684e-06,2.804080260377999e-07,2.578636071029631e-06,0.00014524198875895118
2024-08-01,DE,4.89400261015525e-05,4.1460804812506775e-06,3.0805854722232567e-06,2.8125592618675077e-06,1.719582103423286e-07,2.6547405679261586e-06,0.00015629876830042605
2024-08-02,DE,6.270259793403343e-05,4.103969343533022e-06,4.183501907800574e-06,2.5205130225967456e-06,5.136970169442854e-07,2.056759648605665e-06,0.00014549553244952792
2024-08-05,DE,6.131261945420147e-05,4.311685587093204e-06,3.4474471841251918e-06,2.7929907880400615e-06,5.783818552226814e-07,2.3562113851888385e-06,0.00015153362425531002
2024-08-06,DE,5.98482294608582e-05,4.766038832443206e-06,3.097569418041941e-06,3.07058043719895e-06,7.185798019203195e-07,2.3816593430277607e-06,0.00015113801387336818
2024-08-07,DE,5.9104177799501605e-05,4.755308845586223e-06,3.060885945749276e-06,3.006025887511416e-06,7.75836231837585e-07,2.1002966353761595e-06,0.00015189303652088902
2024-08-08,DE,5.806407406064474e-05,4.636083893299546e-06,3.548981539461251e-06,3.154336867475664e-06,5.91733100629936e-07,1.921646830508938e-06,0.00015303957617334463
2024-08-09,DE,5.8416300888702975e-05,4.5665575444907275e-06,3.5754075737516527e-06,3.2956008749458582e-06,5.077292732942613e-07,1.956335352585439e-06,0.00015316552334590787
2024-08-12,DE,5.802092348740926e-05,4.819525826282243e-06,3.3738049338106806e-06,3.3033902432347288e-06,4.701492605753491e-07,2.1713663171849956e-06,0.00015212112102370458
2024-08-13,DE,5.6476299553524834e-05,5.514262569104893e-06,3.003188908140066e-06,3.293657870531393e-06,5.157211630322803e-07,1.5143329539728299e-06,0.00015316626019794196
2024-08-14,DE,5.791885567508774e-05,5.058597905142054e-06,2.8005766248370335e-06,3.0260776252338677e-06,6.286702872905267e-07,1.4648239754696128e-06,0.00014751150686447988
2024-08-15,DE,5.7521664549104616e-05,4.660392861721541e-06,3.045916092645165e-06,2.891656931774332e-06,6.895365877241301e-07,1.2824661642995624e-06,0.00017792604125152356
2024-08-16,DE,6.956811912531916e-05,6.989491903575011e-06,1.123750290214621e-06,4.235675030575018e-06,1.5418810552350652e-06,1.7500171520237173e-06,0.00014695741057345858
2024-08-19,DE,9.006879725073951e-05,7.17069836475658e-06,2.715897769872836e-06,4.24178833813864e-06,1.4344201886728761e-06,4.6239834462005355e-06,0.00012198748935953962
2024-08-20,DE,8.714507297873432e-05,7.787812926683998e-06,2.57056616175587e-06,5.538789653169647e-06,1.21498724965405e-06,4.742035802846995e-06,0.00012346135177408027
2024-08-21,DE,8.620564855104855e-05,7.5681477859253585e-06,2.461417269482769e-06,5.635481136311259e-06,1.1477407946254498e-06,5.02543411799664e-06,0.0001250734543751355
2024-08-22,DE,8.6320836576115e-05,7.975744396830973e-06,2.167845420623647e-06,5.893103979651026e-06,1.2359925656297893e-06,5.090110452195529e-06,0.00012503467825771697
2024-08-23,DE,8.62179989280085e-05,7.820711989888802e-06,2.401141406726323e-06,5.892784656097884e-06,1.1827618666891444e-06,4.845187262654486e-06,0.0001226963134151374
2024-08-26,DE,8.553638817111614e-05,6.627087355863866e-06,2.4612852751197413e-06,5.445965445388983e-06,1.0266843788641766e-06,5.468102051511448e-06,0.00012280361373477074
2024-08-27,DE,8.605800541787835e-05,6.605672089320901e-06,2.445527710493959e-06,5.597103411590704e-06,1.001559260609517e-06,5.774585660571924e-06,0.00012429776258982543
2024-08-28,DE,8.414129844153473e-05,7.660290041994141e-06,1.690638451192168e-06,5.039242006986237e-06,1.0119399137060831e-06,6.713837191108544e-06,0.00012382243071491078
2024-08-29,DE,8.372575079452584e-05,8.665237377101258e-06,1.825660442019204e-06,5.778915014567422e-06,7.440697206127678e-07,6.258309353085946e-06,0.00012453721402580088
2024-08-30,DE,8.552540130622113e-05,8.477741967085082e-06,2.0945721559057236e-06,5.6750042936828925e-06,4.7514875088082594e-07,6.7705108699979185e-06,0.00012175321150376956
2024-09-03,DE,8.739709069363609e-05,7.890157461446076e-06,2.4421172944038095e-06,5.451723658640474e-06,4.4934913312313796e-07,6.854144304002427e-06,0.00011909416769575544
2024-09-04,DE,8.293816537219831e-05,6.80567101401212e-06,3.4572697265796374e-06,4.993057934450903e-06,2.3346263040483258e-07,7.0678403282038004e-06,0.00012357995738747978
2024-09-05,DE,7.988719560793381e-05,7.127898791876218e-06,2.6729406211588663e-06,4.4615601928608584e-06,2.0621848513650038e-07,7.3819883329849505e-06,0.00012995999412558886
2024-09-06,DE,8.211338763051007e-05,7.176727743244732e-06,3.2313156227172794e-06,5.005574349083409e-06,2.0490590407922619e-07,6.810148433217121e-06,0.0001243254435340445
2024-09-09,DE,7.163371938968695e-05,8.232293731517718e-06,2.6612245658852787e-06,4.850465933320102e-06,4.2228230372776905e-07,5.506372643842179e-06,0.00013786768189768942
2024-09-10,DE,7.351632875206757e-05,6.007227717728633e-06,3.2432399720930634e-06,2.5849475843557545e-06,5.643724677312489e-07,5.125104560891896e-06,0.0001373301686225808
2024-09-11,DE,7.40480926498965e-05,5.9015796317051285e-06,3.233352365034136e-06,2.6119363171679296e-06,5.757342623242724e-07,5.370655848559981e-06,0.00013625489949142502
2024-09-12,DE,7.47051787968943e-05,5.868122760009302e-06,3.042544472855366e-06,2.6568114395337292e-06,6.193479600327286e-07,5.0876303836242396e-06,0.00013451755809609499
2024-09-13,DE,7.586006009829756e-05,4.8329185980750165e-06,3.668852804945177e-06,2.1401767308418554e-06,5.100074201825535e-07,5.583230060569747e-06,0.0001352250417668126
2024-09-16,DE,7.667564099691227e-05,5.286970512616011e-06,4.080449728756909e-06,1.620664389863181e-06,4.6803239365448006e-07,5.56926600775327e-06,0.00013275035012523756
2024-09-17,DE,7.630073953998673e-05,5.278449689604561e-06,3.7859986507299686e-06,1.5832961883126207e-06,4.911301668430552e-07,5.5237261468003326e-06,0.00013378540307415563
2024-09-18,DE,7.491699791402313e-05,5.627142636441294e-06,3.656695239485112e-06,1.6188932816228713e-06,5.048358856829436e-07,5.390736490342203e-06,0.00013369641322504542
2024-09-19,DE,7.425706527154269e-05,5.10967586756637e-06,4.042781103281533e-06,1.230306166733652e-06,3.9553840405696687e-07,5.690230395229719e-06,0.00013650282146139445
2024-09-20,DE,7.891277640348636e-05,5.126937793366075e-06,4.642990597449325e-06,1.19584100318067e-06,3.625011743644293e-07,5.358375997115895e-06,0.00013219704232099547
2024-09-23,DE,7.868861034867704e-05,5.120056273474659e-06,4.548915407391495e-06,1.184878527842985e-06,3.582004623776088e-07,5.432954394050631e-06,0.00013270019925500648
2024-09-24,DE,8.103817710517581e-05,5.096440214050383e-06,4.679904951298269e-06,1.2561454737550414e-06,3.6718644709386705e-07,6.061205375712622e-06,0.00012953688084848446
2024-09-25,DE,8.087070549169907e-05,4.974996575615207e-06,4.701142355349182e-06,1.1635127435196858e-06,4.1700521331669434e-07,6.09988599401151e-06,0.0001304752975047596
2024-09-26,DE,8.129373504550067e-05,4.9691188630939435e-06,4.6849827437495935e-06,1.253494616913672e-06,4.1301632568995517e-07,6.071714091069353e-06,0.00012396428314116197
2024-09-27,DE,7.867286082678744e-05,4.773293867178752e-06,4.60963899905688e-06,1.09169456625585e-06,3.832845220412965e-07,5.461383224344312e-06,0.00012925320765500012
2024-09-30,DE,7.994902186160393e-05,4.782374031060457e-06,4.615032985880104e-06,1.1458275519073938e-06,3.529872293264864e-07,6.224019440987072e-06,0.00012463179299766785
2024-10-01,DE,7.98912852284256e-05,4.5530058983472635e-06,4.632827590979045e-06,1.1446371329165138e-06,3.2002875469929586e-07,6.30799047487995e-06,0.00012468929743560163
2024-10-02,DE,8.124849549866511e-05,4.909866329789799e-06,4.33053329926279e-06,1.360824056031503e-06,2.575245422636295e-07,6.833997833670282e-06,0.00012246489775525466
2024-10-03,DE,8.104700792815872e-05,4.685753915273016e-06,4.398959907226498e-06,1.2146671310512191e-06,2.811796849715819e-07,6.913240918399312e-06,0.00012531697264305474
2024-10-04,DE,8.440879594489364e-05,4.6737762772139625e-06,4.320591348636014e-06,1.1095664925046257e-06,1.8517938100441556e-07,7.5032093135889604e-06,0.00011946140393884228
2024-10-07,DE,7.995286174885706e-05,5.2564848320292536e-06,3.659532855146072e-06,1.6684445679890666e-06,3.552921523392078e-07,8.379798127133606e-06,0.00012361929467880707
2024-10-08,DE,7.913005607352959e-05,5.346143102272716e-06,3.599330340641219e-06,1.6074407481266137e-06,3.9013457815083253e-07,8.586723217225316e-06,0.0001256549210727357
2024-10-09,DE,7.980547337151055e-05,5.422396299956574e-06,3.5602955161570787e-06,1.727740462917062e-06,3.4251447205998273e-07,9.925263404930208e-06,0.00012427370213454259
2024-10-10,DE,8.977039912263456e-05,5.557997668229196e-06,4.612483875060521e-06,1.8422792141398404e-06,3.815218086164903e-07,1.1187465557452994e-05,0.0001119207028792696
2024-10-11,DE,8.984739815941455e-05,5.372866859090761e-06,4.699263344167877e-06,1.7967684335062329e-06,4.085249536527889e-07,1.1641253506589079e-05,0.00010112338056363349
2024-10-14,DE,8.016464456014925e-05,6.119584279596592e-06,4.537559833345432e-06,1.993715462661001e-06,3.860088015806327e-07,9.750003374060032e-06,0.0001127021227667907
2024-10-15,DE,7.854261575264509e-05,6.206149758199299e-06,4.612633300913507e-06,2.111929070363328e-06,3.402047021385131e-07,9.898638737407496e-06,0.00011544535954515633
2024-10-16,DE,8.408966427285774e-05,5.491761877519566e-06,4.955527749484005e-06,2.228992425871332e-06,4.17171111790914e-07,1.1195525037137102e-05,0.00011061138294364369
2024-10-17,DE,8.43656840509176e-05,6.554396752752102e-06,4.644807726771035e-06,2.719138517827556e-06,4.494397457260827e-07,9.744406017109897e-06,0.0001127141126270248
2024-10-18,DE,8.344821379040093e-05,6.906883956382515e-06,4.261515599856087e-06,2.688074462811019e-06,4.12486580274889e-07,9.234297578070233e-06,0.0001149688722747524
2024-10-21,DE,8.305132695419308e-05,6.4063196234049975e-06,4.883128368547621e-06,2.200347027800128e-06,7.631365991263079e-07,1.106044614072914e-05,0.00011255595072010515
2024-10-22,DE,8.290071003791403e-05,5.621663688647557e-06,5.044653328360773e-06,1.8025346322801544e-06,8.526660382762676e-07,1.082518185018865e-05,0.00011297985492377717
2024-10-23,DE,8.50098511447635e-05,5.909910537154463e-06,5.309620471706592e-06,1.8032217478576322e-06,6.756407860666611e-07,9.544309651698956e-06,0.00011206091665264299
2024-10-24,DE,8.55774333501885e-05,5.473017745432018e-06,5.923267650460025e-06,1.7843855762473137e-06,6.622430114790404e-07,1.020780148053944e-05,0.00011036636053908099
2024-10-25,DE,8.627838711513452e-05,5.466408339947808e-06,5.933898772914405e-06,1.722766914439479e-06,6.227212403869564e-07,1.029993414217071e-05,0.00010993334121907375
2024-10-28,DE,8.648758188476418e-05,5.559451557554426e-06,5.918398101064986e-06,1.7546230822280242e-06,6.193099008609623e-07,1.0048749332913247e-05,0.0001081009052727369
2024-10-29,DE,8.503542405652495e-05,5.2288348624100235e-06,6.816754517870503e-06,1.4159578443811505e-06,6.304562598827827e-07,8.659719605026996e-06,0.00010795438331798048
2024-10-30,DE,8.14828001404907e-05,4.967747127092373e-06,7.011648532196659e-06,1.172984549795522e-06,7.713748843722497e-07,9.088699548663574e-06,0.00010964451671626247
2024-10-31,DE,7.826559348200818e-05,4.901172832295721e-06,6.809434358845838e-06,6.401136660501782e-07,7.507751900300852e-07,9.013450343888488e-06,0.00010850229053111567
2024-11-01,DE,7.285522356593174e-05,4.522054877485592e-06,6.7888890173592265e-06,5.580783409091307e-07,1.1186052005181178e-06,9.67051836904085e-06,0.00011260752019834966
2024-11-04,DE,7.187014282303312e-05,4.216749249857228e-06,7.821711585702282e-06,5.150064092335798e-07,1.138884023423234e-06,8.745425211002903e-06,0.00011406542567092333
2024-11-05,DE,7.14096821987443e-05,4.365110881632875e-06,7.588087333062708e-06,5.541452955049478e-07,1.1734977133748162e-06,8.788583310206572e-06,0.00011405981835577796
2024-11-06,DE,7.005649704609262e-05,3.939959613148854e-06,8.099731880160075e-06,4.818202227084466e-07,1.190199961621577e-06,9.18860655813872e-06,0.00011565396800104352
2024-11-07,DE,5.299981175471935e-05,3.8699000039061695e-06,3.681588716263427e-06,3.7344063426516066e-07,2.1872749491074316e-06,1.1909937850822155e-05,0.00013349159028345467
2024-11-08,DE,5.330326598490548e-05,4.5112303630302275e-06,1.929868423849605e-06,5.866262090780903e-07,2.2776026631596916e-06,1.267546513566837e-05,0.00014843892327596087
2024-11-11,DE,5.725990788368882e-05,3.6507569221005242e-06,2.453605434041205e-06,8.991540371715319e-07,3.4613026789307143e-06,1.6518076324097636e-05,0.0001438813615224134
2024-11-12,DE,5.90459275458155e-05,3.394595571923865e-06,2.6245830156249686e-06,5.334125196831635e-07,2.9001633474661924e-06,1.9441799026761425e-05,0.00014046005267150376
